dataset,gene_id,gene_name,isoform_id,dIF,q_use,consequence
Mishra_223,SLC35A3,SLC35A3,ENST00000370153,0.14815,2.707874763116275e-13,IR
Mishra_223,SLC35A3,SLC35A3,ENST00000370153,0.14815,2.707874763116275e-13,codingPotential
Mishra_223,SLC35A3,SLC35A3,ENST00000370153,0.14815,2.707874763116275e-13,domain_identified
Mishra_223,AFF3,AFF3,ENST00000432037,0.12735,2.442914717235926e-12,codingPotential
Mishra_223,AFF3,AFF3,ENST00000432037,0.12735,2.442914717235926e-12,domain_identified
Mishra_223,GPANK1,GPANK1,ENST00000375893,-0.176725,4.667842383794161e-12,codingPotential
Mishra_223,GPANK1,GPANK1,ENST00000375893,-0.176725,4.667842383794161e-12,domain_identified
Mishra_223,GPANK1,GPANK1,ENST00000375900,0.13265,4.667842383794161e-12,codingPotential
Mishra_223,GPANK1,GPANK1,ENST00000375900,0.13265,4.667842383794161e-12,domain_identified
Mishra_223,GPANK1,GPANK1,ENST00000375896,0.128675,4.667842383794161e-12,codingPotential
Mishra_223,GPANK1,GPANK1,ENST00000375896,0.128675,4.667842383794161e-12,domain_identified
Mishra_223,IRF1,IRF1,ENST00000680903,-0.225275,8.519089348034568e-12,codingPotential
Mishra_223,IRF1,IRF1,ENST00000680903,-0.225275,8.519089348034568e-12,domain_identified
Mishra_223,IRF1,IRF1,ENST00000613424,0.1716,8.519089348034568e-12,codingPotential
Mishra_223,IRF1,IRF1,ENST00000613424,0.1716,8.519089348034568e-12,PTC
Mishra_223,IRF1,IRF1,ENST00000613424,0.1716,8.519089348034568e-12,domain_identified
Mishra_223,IRF1,IRF1,ENST00000681458,-0.1528,8.519089348034568e-12,codingPotential
Mishra_223,IRF1,IRF1,ENST00000679820,-0.14305,8.519089348034568e-12,codingPotential
Mishra_223,SERGEF,SERGEF,ENST00000530613,-0.2184,8.87765666986822e-12,codingPotential
Mishra_223,SERGEF,SERGEF,ENST00000530613,-0.2184,8.87765666986822e-12,domain_identified
Mishra_223,SERGEF,SERGEF,ENST00000528200,0.1131,8.87765666986822e-12,codingPotential
Mishra_223,SERGEF,SERGEF,ENST00000528200,0.1131,8.87765666986822e-12,domain_identified
Mishra_223,IFT172,IFT172,ENST00000260570,-0.17725000000000002,3.1672193361213344e-11,codingPotential
Mishra_223,IFT172,IFT172,ENST00000260570,-0.17725000000000002,3.1672193361213344e-11,domain_identified
Mishra_223,ENSG00000291142.2,NA,ENST00000758700,-0.129075,5.448512456968152e-11,codingPotential
Mishra_223,TSPAN4,TSPAN4,ENST00000397397,0.198875,7.009539696672287e-11,codingPotential
Mishra_223,TSPAN4,TSPAN4,ENST00000397397,0.198875,7.009539696672287e-11,domain_identified
Mishra_223,TSPAN4,TSPAN4,ENST00000527644,-0.16742499999999993,7.009539696672287e-11,codingPotential
Mishra_223,TSPAN4,TSPAN4,ENST00000527644,-0.16742499999999993,7.009539696672287e-11,domain_identified
Mishra_223,SPAG16,SPAG16,ENST00000432529,-0.14205000000000007,1.0248701236784883e-10,codingPotential
Mishra_223,SPAG16,SPAG16,ENST00000331683,0.10115,1.0248701236784883e-10,codingPotential
Mishra_223,SPAG16,SPAG16,ENST00000331683,0.10115,1.0248701236784883e-10,domain_identified
Mishra_223,BAHCC1,BAHCC1,ENST00000675386,-0.11282500000000001,1.203765648311552e-10,codingPotential
Mishra_223,GGA3,GGA3,ENST00000649398,-0.1162,2.2127102788277427e-10,codingPotential
Mishra_223,GGA3,GGA3,ENST00000649398,-0.1162,2.2127102788277427e-10,PTC
Mishra_223,GGA3,GGA3,ENST00000649398,-0.1162,2.2127102788277427e-10,domain_identified
Mishra_223,KAT7,KAT7,ENST00000513171,0.12505000000000002,2.7760409447837256e-10,codingPotential
Mishra_223,KAT7,KAT7,ENST00000513171,0.12505000000000002,2.7760409447837256e-10,domain_identified
Mishra_223,KAT7,KAT7,ENST00000675278,-0.10932499999999999,2.7760409447837256e-10,codingPotential
Mishra_223,KAT7,KAT7,ENST00000675278,-0.10932499999999999,2.7760409447837256e-10,PTC
Mishra_223,KAT7,KAT7,ENST00000675278,-0.10932499999999999,2.7760409447837256e-10,domain_identified
Mishra_223,RNASEH2C,RNASEH2C,ENST00000530192,0.268075,5.949170280459229e-10,IR
Mishra_223,RNASEH2C,RNASEH2C,ENST00000530192,0.268075,5.949170280459229e-10,codingPotential
Mishra_223,RNASEH2C,RNASEH2C,ENST00000308418,-0.25327500000000003,5.949170280459229e-10,IR
Mishra_223,RNASEH2C,RNASEH2C,ENST00000308418,-0.25327500000000003,5.949170280459229e-10,codingPotential
Mishra_223,RNASEH2C,RNASEH2C,ENST00000308418,-0.25327500000000003,5.949170280459229e-10,domain_identified
Mishra_223,HPF1,HPF1,ENST00000393381,-0.1495749999999999,6.297857902722498e-10,codingPotential
Mishra_223,HPF1,HPF1,ENST00000393381,-0.1495749999999999,6.297857902722498e-10,domain_identified
Mishra_223,HPF1,HPF1,ENST00000506125,0.132525,6.297857902722498e-10,codingPotential
Mishra_223,RIMS2,RIMS2,ENST00000523362,0.18570000000000003,1.375079887512339e-9,codingPotential
Mishra_223,RIMS2,RIMS2,ENST00000523362,0.18570000000000003,1.375079887512339e-9,domain_identified
Mishra_223,RIMS2,RIMS2,ENST00000705946,-0.12027499999999999,1.375079887512339e-9,codingPotential
Mishra_223,RIMS2,RIMS2,ENST00000705946,-0.12027499999999999,1.375079887512339e-9,domain_identified
Mishra_223,RIMS2,RIMS2,ENST00000632716,-0.112925,1.375079887512339e-9,codingPotential
Mishra_223,RIMS2,RIMS2,ENST00000632716,-0.112925,1.375079887512339e-9,domain_identified
Mishra_223,FCHO2,FCHO2,ENST00000430046,0.19132499999999997,1.4262273931232333e-9,codingPotential
Mishra_223,FCHO2,FCHO2,ENST00000430046,0.19132499999999997,1.4262273931232333e-9,domain_identified
Mishra_223,FCHO2,FCHO2,ENST00000512348,0.152675,1.4262273931232333e-9,codingPotential
Mishra_223,FCHO2,FCHO2,ENST00000512348,0.152675,1.4262273931232333e-9,domain_identified
Mishra_223,HIP1R,HIP1R,ENST00000535831,-0.121725,1.7829083071520036e-9,codingPotential
Mishra_223,HIP1R,HIP1R,ENST00000253083,0.10199999999999998,1.7829083071520036e-9,IR
Mishra_223,HIP1R,HIP1R,ENST00000253083,0.10199999999999998,1.7829083071520036e-9,codingPotential
Mishra_223,HIP1R,HIP1R,ENST00000253083,0.10199999999999998,1.7829083071520036e-9,domain_identified
Mishra_223,ADGRL2,ADGRL2,ENST00000674209,-0.11334999999999999,2.4852723057312995e-9,codingPotential
Mishra_223,ADGRL2,ADGRL2,ENST00000674209,-0.11334999999999999,2.4852723057312995e-9,domain_identified
Mishra_223,ADGRL2,ADGRL2,ENST00000674209,-0.11334999999999999,2.4852723057312995e-9,signal_peptide_identified
Mishra_223,ADGRL2,ADGRL2,ENST00000674393,0.107625,2.4852723057312995e-9,codingPotential
Mishra_223,ADGRL2,ADGRL2,ENST00000674393,0.107625,2.4852723057312995e-9,domain_identified
Mishra_223,ADGRL2,ADGRL2,ENST00000674393,0.107625,2.4852723057312995e-9,signal_peptide_identified
Mishra_223,MSRA,MSRA,ENST00000317173,0.22560000000000002,2.491791915833362e-9,codingPotential
Mishra_223,MSRA,MSRA,ENST00000317173,0.22560000000000002,2.491791915833362e-9,domain_identified
Mishra_223,MSRA,MSRA,ENST00000382490,-0.128525,2.491791915833362e-9,codingPotential
Mishra_223,MSRA,MSRA,ENST00000382490,-0.128525,2.491791915833362e-9,domain_identified
Mishra_223,ZNF644,ZNF644,ENST00000337393,-0.200125,2.858011955095839e-9,codingPotential
Mishra_223,ZNF644,ZNF644,ENST00000370440,0.17880000000000001,2.858011955095839e-9,codingPotential
Mishra_223,PSEN2,PSEN2,ENST00000495488,-0.22065,5.266866078805646e-9,codingPotential
Mishra_223,PSEN2,PSEN2,ENST00000495488,-0.22065,5.266866078805646e-9,domain_identified
Mishra_223,PSEN2,PSEN2,ENST00000366783,0.16652499999999998,5.266866078805646e-9,codingPotential
Mishra_223,PSEN2,PSEN2,ENST00000366783,0.16652499999999998,5.266866078805646e-9,domain_identified
Mishra_223,NOL3,NOL3,ENST00000568146,0.199325,1.0105308479761277e-8,codingPotential
Mishra_223,NOL3,NOL3,ENST00000568146,0.199325,1.0105308479761277e-8,domain_identified
Mishra_223,NOL3,NOL3,ENST00000564992,-0.13895000000000002,1.0105308479761277e-8,codingPotential
Mishra_223,NOL3,NOL3,ENST00000564992,-0.13895000000000002,1.0105308479761277e-8,domain_identified
Mishra_223,CHD9,CHD9,ENST00000565803,-0.10647499999999999,1.2009639985503826e-8,codingPotential
Mishra_223,CHD9,CHD9,ENST00000565803,-0.10647499999999999,1.2009639985503826e-8,domain_identified
Mishra_223,CHN2,CHN2,ENST00000222792,-0.19385000000000002,1.2369929023157629e-8,codingPotential
Mishra_223,CHN2,CHN2,ENST00000222792,-0.19385000000000002,1.2369929023157629e-8,domain_identified
Mishra_223,CHN2,CHN2,ENST00000412711,0.13435000000000002,1.2369929023157629e-8,IR
Mishra_223,CHN2,CHN2,ENST00000412711,0.13435000000000002,1.2369929023157629e-8,codingPotential
Mishra_223,CHN2,CHN2,ENST00000412711,0.13435000000000002,1.2369929023157629e-8,domain_identified
Mishra_223,CHN2,CHN2,ENST00000706164,0.106725,1.2369929023157629e-8,IR
Mishra_223,CHN2,CHN2,ENST00000706164,0.106725,1.2369929023157629e-8,codingPotential
Mishra_223,CHN2,CHN2,ENST00000706164,0.106725,1.2369929023157629e-8,domain_identified
Mishra_223,CHN2,CHN2,ENST00000446446,-0.10025,1.2369929023157629e-8,codingPotential
Mishra_223,CHN2,CHN2,ENST00000446446,-0.10025,1.2369929023157629e-8,domain_identified
Mishra_223,TFPT,TFPT,ENST00000391758,0.5318,1.6150648731678687e-8,codingPotential
Mishra_223,TFPT,TFPT,ENST00000391758,0.5318,1.6150648731678687e-8,domain_identified
Mishra_223,TFPT,TFPT,ENST00000391759,-0.49897500000000006,1.6150648731678687e-8,codingPotential
Mishra_223,TFPT,TFPT,ENST00000391759,-0.49897500000000006,1.6150648731678687e-8,domain_identified
Mishra_223,TARBP2,TARBP2,ENST00000549028,0.12840000000000001,1.9210172859821633e-8,codingPotential
Mishra_223,TARBP2,TARBP2,ENST00000266987,-0.104525,1.9210172859821633e-8,codingPotential
Mishra_223,TARBP2,TARBP2,ENST00000266987,-0.104525,1.9210172859821633e-8,domain_identified
Mishra_223,RNF220,RNF220,ENST00000484745,-0.14455,2.7080991617991602e-8,codingPotential
Mishra_223,RNF220,RNF220,ENST00000355387,0.14325,2.7080991617991602e-8,codingPotential
Mishra_223,RNF220,RNF220,ENST00000355387,0.14325,2.7080991617991602e-8,domain_identified
Mishra_223,GGT1,GGT1,ENST00000466310,0.496025,2.8412258690076928e-8,codingPotential
Mishra_223,GGT1,GGT1,ENST00000404532,-0.355275,2.8412258690076928e-8,codingPotential
Mishra_223,GGT1,GGT1,ENST00000404532,-0.355275,2.8412258690076928e-8,domain_identified
Mishra_223,GGT1,GGT1,ENST00000425895,-0.19042499999999998,2.8412258690076928e-8,IR
Mishra_223,GGT1,GGT1,ENST00000425895,-0.19042499999999998,2.8412258690076928e-8,codingPotential
Mishra_223,GGT1,GGT1,ENST00000425895,-0.19042499999999998,2.8412258690076928e-8,PTC
Mishra_223,GGT1,GGT1,ENST00000425895,-0.19042499999999998,2.8412258690076928e-8,domain_identified
Mishra_223,COL1A1,COL1A1,ENST00000507689,0.25862500000000005,3.232540469211921e-8,codingPotential
Mishra_223,COL1A1,COL1A1,ENST00000507689,0.25862500000000005,3.232540469211921e-8,domain_identified
Mishra_223,COL1A1,COL1A1,ENST00000225964,-0.24962499999999999,3.232540469211921e-8,codingPotential
Mishra_223,COL1A1,COL1A1,ENST00000225964,-0.24962499999999999,3.232540469211921e-8,domain_identified
Mishra_223,COL1A1,COL1A1,ENST00000225964,-0.24962499999999999,3.232540469211921e-8,signal_peptide_identified
Mishra_223,CEROX1,CEROX1,ENST00000562570,0.148725,3.684945166381439e-8,IR
Mishra_223,CEROX1,CEROX1,ENST00000562570,0.148725,3.684945166381439e-8,codingPotential
Mishra_223,CEROX1,CEROX1,ENST00000711633,-0.14795,3.684945166381439e-8,IR
Mishra_223,CYFIP1,CYFIP1,ENST00000610365,0.22139999999999999,7.559865028545328e-8,codingPotential
Mishra_223,CYFIP1,CYFIP1,ENST00000610365,0.22139999999999999,7.559865028545328e-8,domain_identified
Mishra_223,CYFIP1,CYFIP1,ENST00000612288,-0.173,7.559865028545328e-8,codingPotential
Mishra_223,CYFIP1,CYFIP1,ENST00000612288,-0.173,7.559865028545328e-8,domain_identified
Mishra_223,PRKCZ,PRKCZ,ENST00000400921,-0.21917500000000012,7.823450302036666e-8,codingPotential
Mishra_223,PRKCZ,PRKCZ,ENST00000400921,-0.21917500000000012,7.823450302036666e-8,domain_identified
Mishra_223,PRKCZ,PRKCZ,ENST00000378567,0.1674,7.823450302036666e-8,codingPotential
Mishra_223,PRKCZ,PRKCZ,ENST00000378567,0.1674,7.823450302036666e-8,domain_identified
Mishra_223,HDAC11,HDAC11,ENST00000402271,0.17525,8.3382482099471e-8,codingPotential
Mishra_223,HDAC11,HDAC11,ENST00000402271,0.17525,8.3382482099471e-8,domain_identified
Mishra_223,ABLIM2,ABLIM2,ENST00000512594,-0.11665,1.5701475543304704e-7,codingPotential
Mishra_223,ENSG00000280018.5,NA,ENST00000763300,0.2069,1.7647431498407353e-7,IR
Mishra_223,ENSG00000280018.5,NA,ENST00000763306,0.1303,1.7647431498407353e-7,IR
Mishra_223,ENSG00000280018.5,NA,ENST00000763308,0.1229,1.7647431498407353e-7,IR
Mishra_223,NHS,NHS,ENST00000398097,0.1381,3.0216393243610854e-7,codingPotential
Mishra_223,NHS,NHS,ENST00000398097,0.1381,3.0216393243610854e-7,domain_identified
Mishra_223,FAT3,FAT3,ENST00000525166,-0.13805,3.0216393243610854e-7,codingPotential
Mishra_223,FAT3,FAT3,ENST00000525166,-0.13805,3.0216393243610854e-7,domain_identified
Mishra_223,FAT3,FAT3,ENST00000525166,-0.13805,3.0216393243610854e-7,signal_peptide_identified
Mishra_223,NHS,NHS,ENST00000617601,-0.133525,3.0216393243610854e-7,codingPotential
Mishra_223,NHS,NHS,ENST00000617601,-0.133525,3.0216393243610854e-7,domain_identified
Mishra_223,FAT3,FAT3,ENST00000409404,0.13274999999999998,3.0216393243610854e-7,codingPotential
Mishra_223,FAT3,FAT3,ENST00000409404,0.13274999999999998,3.0216393243610854e-7,domain_identified
Mishra_223,FAT3,FAT3,ENST00000409404,0.13274999999999998,3.0216393243610854e-7,signal_peptide_identified
Mishra_223,CNTNAP2,CNTNAP2,ENST00000463592,0.37355000000000005,3.052998981682907e-7,codingPotential
Mishra_223,CNTNAP2,CNTNAP2,ENST00000361727,-0.247975,3.052998981682907e-7,codingPotential
Mishra_223,CNTNAP2,CNTNAP2,ENST00000361727,-0.247975,3.052998981682907e-7,domain_identified
Mishra_223,CNTNAP2,CNTNAP2,ENST00000361727,-0.247975,3.052998981682907e-7,signal_peptide_identified
Mishra_223,RAB11FIP5,RAB11FIP5,ENST00000486777,-0.23654999999999993,4.2399940727878533e-7,codingPotential
Mishra_223,RAB11FIP5,RAB11FIP5,ENST00000486777,-0.23654999999999993,4.2399940727878533e-7,domain_identified
Mishra_223,RAB11FIP5,RAB11FIP5,ENST00000258098,0.20265000000000002,4.2399940727878533e-7,codingPotential
Mishra_223,RAB11FIP5,RAB11FIP5,ENST00000258098,0.20265000000000002,4.2399940727878533e-7,domain_identified
Mishra_223,ZDHHC3,ZDHHC3,ENST00000339420,0.12630000000000002,5.834760509566391e-7,codingPotential
Mishra_223,ZDHHC3,ZDHHC3,ENST00000339420,0.12630000000000002,5.834760509566391e-7,domain_identified
Mishra_223,ZDHHC3,ZDHHC3,ENST00000433512,-0.122825,5.834760509566391e-7,codingPotential
Mishra_223,LRP8,LRP8,ENST00000306052,-0.10762500000000003,6.357055588199173e-7,IR
Mishra_223,LRP8,LRP8,ENST00000306052,-0.10762500000000003,6.357055588199173e-7,codingPotential
Mishra_223,LRP8,LRP8,ENST00000306052,-0.10762500000000003,6.357055588199173e-7,domain_identified
Mishra_223,LRP8,LRP8,ENST00000306052,-0.10762500000000003,6.357055588199173e-7,signal_peptide_identified
Mishra_223,TRIB2,TRIB2,ENST00000381465,-0.13570000000000002,6.940846591568586e-7,codingPotential
Mishra_223,TRIB2,TRIB2,ENST00000381465,-0.13570000000000002,6.940846591568586e-7,domain_identified
Mishra_223,TRIB2,TRIB2,ENST00000155926,0.10912500000000003,6.940846591568586e-7,IR
Mishra_223,TRIB2,TRIB2,ENST00000155926,0.10912500000000003,6.940846591568586e-7,codingPotential
Mishra_223,TRIB2,TRIB2,ENST00000155926,0.10912500000000003,6.940846591568586e-7,domain_identified
Mishra_223,RCAN1,RCAN1,ENST00000313806,-0.41152500000000003,7.001066863343319e-7,codingPotential
Mishra_223,RCAN1,RCAN1,ENST00000313806,-0.41152500000000003,7.001066863343319e-7,domain_identified
Mishra_223,RCAN1,RCAN1,ENST00000381132,0.4094,7.001066863343319e-7,codingPotential
Mishra_223,RCAN1,RCAN1,ENST00000381132,0.4094,7.001066863343319e-7,domain_identified
Mishra_223,TIAL1,TIAL1,ENST00000436547,-0.12387500000000001,8.329856805051466e-7,codingPotential
Mishra_223,TIAL1,TIAL1,ENST00000436547,-0.12387500000000001,8.329856805051466e-7,domain_identified
Mishra_223,HS3ST3A1,HS3ST3A1,ENST00000284110,-0.2137,9.62738706707902e-7,codingPotential
Mishra_223,HS3ST3A1,HS3ST3A1,ENST00000284110,-0.2137,9.62738706707902e-7,domain_identified
